guid_student_id;guid_assess_id;date_submitted;is_banked;score;assessment_type;date;weight;gender;region;highest_education;imd_band;age_band;num_of_prev_attempts;studied_credits;disability;final_result;status;module;presentation;date_real_days;id_assetcode
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
7D96E4A3-C194-40EB-86A9-188631D600D3;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
60106273-33C2-4E51-A62A-7AC742F380D7;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
AA2C2692-7325-4902-9B1D-57697E3D090A;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
EBA9AA54-9762-4973-9C83-E2D59BE4E6F5;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
F1F5CBCD-F979-4FBE-ADA0-C628DD99E63F;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
220C6049-7282-4E07-98D6-9B530D15AD83;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
3859D2C7-D22F-408C-88BE-4A9C3FF0BEF7;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
1DE54562-7138-4790-92B5-AE156E81EEC5;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
A65162B8-008C-454E-8528-BAAD4281787B;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
03D8FEF0-2F12-47D1-ABBB-1B7571003DE2;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
48C0A556-7910-4BEC-AA73-50D9D53B50A0;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
9A42DE4D-A916-4456-8FF2-6C66131E6150;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
35C18F02-0E4B-4072-AF6E-AFD05A53C3E0;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
82CD473D-4521-4333-B597-A1002F464D2E;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
05C30D9C-82CF-49B6-A50D-5A338196B5BD;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
F85715A1-E33E-40CC-88CF-18EAB159E62E;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
D3428E0C-B6FC-4BD5-BC9D-71E78412E3CB;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
238C9CBE-21EA-44E4-B9C7-49BA453FE530;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
B4B4CB24-7630-423B-AC67-CBFAFC082D89;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
0A602A5F-A186-4BA2-91A2-4AE7A61F7003;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
26B47304-C87C-48F3-8C24-6400F504C219;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
0436FCCC-4576-4EFA-9813-8EEAB773AADD;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
8DF79C0C-0F09-4E9A-9E06-FB0997213C1C;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
A2CC1268-790C-400B-95C6-6D28EB862896;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/20/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
5C2C3FD2-6164-460D-B1BC-00B0BA85A4E8;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
9DE77CB1-53EE-4DBD-BD9C-A6A172DBC33C;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10678
5A784461-C3EE-4855-B7DD-D883FDB896F6;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
0DD88DCE-3C78-410A-9D42-83F273723005;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
48B93CCA-5843-472D-92A3-06C6829DF3E3;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
197D2EA5-D02D-475E-8F4D-6FBA068C8079;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
75AB7555-1626-4BE4-8E1C-B5B06192FE07;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
E6AFF4AD-A6F6-47BD-8959-FC05DE359168;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
12428FB7-3E30-4E38-99B0-3387444D7FA1;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
8351E047-E0C9-476F-9C62-604295F2F896;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
035B82FE-B566-43E0-991B-02723A440B88;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
66C9C264-8824-4789-9F2F-764D9C451A6C;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
A2A79929-405A-405D-B000-7EFC5CBB3967;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
ECA25D26-61F9-47F3-9CE0-CBEFF8D0DB09;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
0EDBB895-B7AA-4ED5-BFFF-3DAED0899F50;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
4CA8A4DF-9924-47C1-A5AC-BDA2307600A6;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
A9FC2C11-D4FE-4A52-9272-04E0FFEA009E;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
7F5E3BDE-73DB-464C-B2CC-CA0A9A820486;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
9DC183B4-689F-4670-B35C-6D1EA029EBF9;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
6D75BDD0-1CC0-47BF-81BE-BC56ED862A0F;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
ACD2C4C2-B972-4F78-93CC-9B34A0330067;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
FA2020E5-4F92-41EE-9529-F59B6A9636A6;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
0AE86E9E-A764-4A29-B300-780A4DEA1E5A;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
C8FB9763-E615-441B-9F2B-F000335992ED;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
5B3BC522-DE6B-4E20-A863-D4DE1E184CFE;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
CF6184B9-60CA-4928-ABA3-B8521FF3B99D;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
21F8AF68-8593-4A46-8F4C-9D14DAE98931;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
043BD964-016F-4707-AE6A-5C62E666F796;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
B72E0FE6-AEA0-4A09-9094-C859258BD584;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
D568A813-EEB5-4399-B434-54839C327620;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
D8C501E0-AE7A-4946-B1BF-0D282F959941;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
91DAF9E1-55F3-493B-BC64-26154B0FDB21;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
ED9441B9-4349-42EF-B4DD-3554E694F1D8;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
B89FF09F-8355-4DBE-8D90-1F1192BB246F;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
23A9F968-AC98-44B8-9285-051CFF507114;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
71B41297-C0B0-463C-B585-CA2260A5AA67;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
7DC4AE1B-D8FF-4C9B-8694-862F2288530D;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
03AE7B4C-00CA-4C02-B37F-1631383707AA;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
56E24F0C-F6CA-45A2-8FE3-E6A9B28C91DC;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
2813CCD9-CBCE-4625-A40F-7FF2DD2FF9CF;409066E1-4CD2-4F96-8DE7-32CD4E588F12;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;CG0C8;2024J;52;20678
4D7A5CBE-DF99-4CC7-B4AF-CF568CACDB94;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
9D40A99B-D248-47D6-9B17-9B3F7FB2027F;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
C778BA42-A984-40C4-8930-6B3C3E64A29A;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
63B1D082-36B3-484C-A887-B58C05542270;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
D0240289-C01A-4747-A1A9-2B3671425574;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
2493F1BC-1A25-483D-94D1-02B444593E21;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
DED7706B-0D0D-40B7-8055-8738D5A8E52E;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
82B1D907-9F15-438D-A945-112CFF77717F;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
7D96E4A3-C194-40EB-86A9-188631D600D3;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
60106273-33C2-4E51-A62A-7AC742F380D7;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
00C585A2-7098-4ECE-9527-C77E808AF993;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
AA2C2692-7325-4902-9B1D-57697E3D090A;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
EBA9AA54-9762-4973-9C83-E2D59BE4E6F5;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
F1F5CBCD-F979-4FBE-ADA0-C628DD99E63F;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
220C6049-7282-4E07-98D6-9B530D15AD83;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
1DE54562-7138-4790-92B5-AE156E81EEC5;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
A65162B8-008C-454E-8528-BAAD4281787B;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
03D8FEF0-2F12-47D1-ABBB-1B7571003DE2;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
48C0A556-7910-4BEC-AA73-50D9D53B50A0;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
9A42DE4D-A916-4456-8FF2-6C66131E6150;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
35C18F02-0E4B-4072-AF6E-AFD05A53C3E0;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;FF0FBE2C-5407-47EB-9DAE-C93698E58800;3/28/24 10:03 AM;0;0;TMA;3/26/24 11:03 AM;2;Scotland;;HE Qualification;20-30%;35-55;0;60;N;?;new;EG043;2024J;52;10679
