guid_student_id;guid_site_id;date;sum_clics;type_assign;week_from;weel_to;disability;modulo;week1;week2;days;presentation
238C9CBE-21EA-44E4-B9C7-49BA453FE530;82F8A325-BC6B-473A-8686-7B44C7455C48;11;1;resource;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
8DF79C0C-0F09-4E9A-9E06-FB0997213C1C;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
A2CC1268-790C-400B-95C6-6D28EB862896;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
DC81FE63-74DC-4E29-A1E4-3190B714710E;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
DC81FE63-74DC-4E29-A1E4-3190B714710E;82F8A325-BC6B-473A-8686-7B44C7455C48;10;2;resource;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;82F8A325-BC6B-473A-8686-7B44C7455C48;10;1;resource;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
9DE77CB1-53EE-4DBD-BD9C-A6A172DBC33C;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;82F8A325-BC6B-473A-8686-7B44C7455C48;9;3;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;82F8A325-BC6B-473A-8686-7B44C7455C48;10;1;resource;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
197D2EA5-D02D-475E-8F4D-6FBA068C8079;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
75AB7555-1626-4BE4-8E1C-B5B06192FE07;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
E6AFF4AD-A6F6-47BD-8959-FC05DE359168;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
12428FB7-3E30-4E38-99B0-3387444D7FA1;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
12428FB7-3E30-4E38-99B0-3387444D7FA1;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
8351E047-E0C9-476F-9C62-604295F2F896;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
66C9C264-8824-4789-9F2F-764D9C451A6C;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
66C9C264-8824-4789-9F2F-764D9C451A6C;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
A2A79929-405A-405D-B000-7EFC5CBB3967;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
A2A79929-405A-405D-B000-7EFC5CBB3967;82F8A325-BC6B-473A-8686-7B44C7455C48;9;3;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
A2A79929-405A-405D-B000-7EFC5CBB3967;82F8A325-BC6B-473A-8686-7B44C7455C48;10;1;resource;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
ECA25D26-61F9-47F3-9CE0-CBEFF8D0DB09;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
4CA8A4DF-9924-47C1-A5AC-BDA2307600A6;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
A9FC2C11-D4FE-4A52-9272-04E0FFEA009E;82F8A325-BC6B-473A-8686-7B44C7455C48;10;1;resource;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
7F5E3BDE-73DB-464C-B2CC-CA0A9A820486;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
7F5E3BDE-73DB-464C-B2CC-CA0A9A820486;82F8A325-BC6B-473A-8686-7B44C7455C48;9;3;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
9DC183B4-689F-4670-B35C-6D1EA029EBF9;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
6D75BDD0-1CC0-47BF-81BE-BC56ED862A0F;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
6D75BDD0-1CC0-47BF-81BE-BC56ED862A0F;82F8A325-BC6B-473A-8686-7B44C7455C48;9;5;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
ACD2C4C2-B972-4F78-93CC-9B34A0330067;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
16E2E7A1-52F3-4096-8BFD-851697E23BF7;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
FA2020E5-4F92-41EE-9529-F59B6A9636A6;82F8A325-BC6B-473A-8686-7B44C7455C48;9;2;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
C8FB9763-E615-441B-9F2B-F000335992ED;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
5B3BC522-DE6B-4E20-A863-D4DE1E184CFE;82F8A325-BC6B-473A-8686-7B44C7455C48;12;2;resource;18.03.2024;24.03.2024;N;CG0C8;7;8;48;2024J
CF6184B9-60CA-4928-ABA3-B8521FF3B99D;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
21F8AF68-8593-4A46-8F4C-9D14DAE98931;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
21F8AF68-8593-4A46-8F4C-9D14DAE98931;82F8A325-BC6B-473A-8686-7B44C7455C48;9;2;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
B72E0FE6-AEA0-4A09-9094-C859258BD584;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC;82F8A325-BC6B-473A-8686-7B44C7455C48;8;2;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
D8C501E0-AE7A-4946-B1BF-0D282F959941;82F8A325-BC6B-473A-8686-7B44C7455C48;8;5;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
D8C501E0-AE7A-4946-B1BF-0D282F959941;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
ED9441B9-4349-42EF-B4DD-3554E694F1D8;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
23A9F968-AC98-44B8-9285-051CFF507114;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
23A9F968-AC98-44B8-9285-051CFF507114;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
71B41297-C0B0-463C-B585-CA2260A5AA67;82F8A325-BC6B-473A-8686-7B44C7455C48;8;13;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
7DC4AE1B-D8FF-4C9B-8694-862F2288530D;82F8A325-BC6B-473A-8686-7B44C7455C48;8;1;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
03AE7B4C-00CA-4C02-B37F-1631383707AA;82F8A325-BC6B-473A-8686-7B44C7455C48;8;6;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
56E24F0C-F6CA-45A2-8FE3-E6A9B28C91DC;82F8A325-BC6B-473A-8686-7B44C7455C48;8;4;resource;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
56E24F0C-F6CA-45A2-8FE3-E6A9B28C91DC;82F8A325-BC6B-473A-8686-7B44C7455C48;9;4;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
2813CCD9-CBCE-4625-A40F-7FF2DD2FF9CF;82F8A325-BC6B-473A-8686-7B44C7455C48;9;1;resource;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
4D7A5CBE-DF99-4CC7-B4AF-CF568CACDB94;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
C778BA42-A984-40C4-8930-6B3C3E64A29A;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
63B1D082-36B3-484C-A887-B58C05542270;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;11;4;page;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;5;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;3;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
7D96E4A3-C194-40EB-86A9-188631D600D3;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;3;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
00C585A2-7098-4ECE-9527-C77E808AF993;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
220C6049-7282-4E07-98D6-9B530D15AD83;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
1DE54562-7138-4790-92B5-AE156E81EEC5;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;3;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;1;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;1;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D3428E0C-B6FC-4BD5-BC9D-71E78412E3CB;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;2;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;9735B937-17BD-4D36-A6ED-AA02B3D44E50;11;1;page;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
8DF79C0C-0F09-4E9A-9E06-FB0997213C1C;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;3;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
A2CC1268-790C-400B-95C6-6D28EB862896;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
DC81FE63-74DC-4E29-A1E4-3190B714710E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;1;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
5C2C3FD2-6164-460D-B1BC-00B0BA85A4E8;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;1;page;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
197D2EA5-D02D-475E-8F4D-6FBA068C8079;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
75AB7555-1626-4BE4-8E1C-B5B06192FE07;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
E6AFF4AD-A6F6-47BD-8959-FC05DE359168;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
12428FB7-3E30-4E38-99B0-3387444D7FA1;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
12428FB7-3E30-4E38-99B0-3387444D7FA1;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
66C9C264-8824-4789-9F2F-764D9C451A6C;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
66C9C264-8824-4789-9F2F-764D9C451A6C;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
A2A79929-405A-405D-B000-7EFC5CBB3967;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;12;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
ECA25D26-61F9-47F3-9CE0-CBEFF8D0DB09;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
ECA25D26-61F9-47F3-9CE0-CBEFF8D0DB09;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
4CA8A4DF-9924-47C1-A5AC-BDA2307600A6;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
A9FC2C11-D4FE-4A52-9272-04E0FFEA009E;9735B937-17BD-4D36-A6ED-AA02B3D44E50;10;1;page;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
7F5E3BDE-73DB-464C-B2CC-CA0A9A820486;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
9DC183B4-689F-4670-B35C-6D1EA029EBF9;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
6D75BDD0-1CC0-47BF-81BE-BC56ED862A0F;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;4;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
FA2020E5-4F92-41EE-9529-F59B6A9636A6;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
0AE86E9E-A764-4A29-B300-780A4DEA1E5A;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
C8FB9763-E615-441B-9F2B-F000335992ED;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
5B3BC522-DE6B-4E20-A863-D4DE1E184CFE;9735B937-17BD-4D36-A6ED-AA02B3D44E50;12;1;page;18.03.2024;24.03.2024;N;CG0C8;7;8;48;2024J
B72E0FE6-AEA0-4A09-9094-C859258BD584;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;4;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
ED9441B9-4349-42EF-B4DD-3554E694F1D8;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
23A9F968-AC98-44B8-9285-051CFF507114;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;1;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
23A9F968-AC98-44B8-9285-051CFF507114;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;1;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
71B41297-C0B0-463C-B585-CA2260A5AA67;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;6;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
71B41297-C0B0-463C-B585-CA2260A5AA67;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;4;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
7DC4AE1B-D8FF-4C9B-8694-862F2288530D;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;2;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
03AE7B4C-00CA-4C02-B37F-1631383707AA;9735B937-17BD-4D36-A6ED-AA02B3D44E50;8;3;page;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
56E24F0C-F6CA-45A2-8FE3-E6A9B28C91DC;9735B937-17BD-4D36-A6ED-AA02B3D44E50;9;2;page;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
9D40A99B-D248-47D6-9B17-9B3F7FB2027F;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
C778BA42-A984-40C4-8930-6B3C3E64A29A;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;1;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
63B1D082-36B3-484C-A887-B58C05542270;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;5;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;2;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;10;2;url;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;5;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;10;1;url;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;2;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;2;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
7D96E4A3-C194-40EB-86A9-188631D600D3;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;2;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;13;2;url;25.03.2024;31.03.2024;N;EG043;8;9;55;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;3;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
A65162B8-008C-454E-8528-BAAD4281787B;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;1;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;1;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
92D5832E-12F4-4F98-AA56-E05FEA5A8AD4;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;10;1;url;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;1;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;11;1;url;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;2;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;9;1;url;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;11;1;url;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;12;1;url;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;D8B536B8-C15A-4D3E-B340-2FC079EDA5F9;8;1;url;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
